"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","MainWindowHandle","MainWindowTitle","Responding","ProcessName","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","Site","Container"
"CoreSpotlightSe","1","0","35047251968","14516224","0","0","/System/Library/Frameworks/CoreSpotlight.framework/CoreSpotlightService","",,,"2.7693013",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5068","0",,"False","15/06/2023 9:01:18 PM",,"3465",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","35047251968","687513600","False",,,,"14516224","14516224",,"System.Diagnostics.ProcessModule (CoreSpotlightService)","0","","True","CoreSpotlightSe","00:00:01.6609228","00:00:02.7693013","00:00:01.1083785",,
"CptHost","1","0","34762231808","27734016","0","0","/Applications/zoom.us.app/Contents/Frameworks/CptHost.app/Contents/MacOS/CptHost","","System.Diagnostics.Process (zoom.us)",,"1085.1874855",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2156","0",,"False","18/06/2023 12:57:40 PM",,"47621",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34762231808","402493440","False",,,,"27734016","27734016",,"System.Diagnostics.ProcessModule (CptHost)","0","","True","CptHost","00:05:40.4321337","00:18:05.1881767","00:12:24.7560429",,
"crashpad_handle","2759","0","35011346432","1863680","0","0","/Applications/Google Drive.app/Contents/MacOS/crashpad_handler","",,,"0.2331422",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2484","0",,"False","15/06/2023 8:58:57 PM",,"2760",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"2759",,"System.Diagnostics.ProcessThreadCollection","0","35011346432","651608064","False",,,,"1863680","1863680",,"System.Diagnostics.ProcessModule (crashpad_handler)","0","","True","crashpad_handle","00:00:00.1968012","00:00:00.2331422","00:00:00.0363410",,
"crashpad_handle","2869","0","35038461952","2187264","0","0","/Applications/WD Discovery/WD Discovery.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/crashpad_handler","",,,"0.264736",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2640","0",,"False","15/06/2023 8:59:08 PM",,"2870",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"2869",,"System.Diagnostics.ProcessThreadCollection","0","35038461952","678723584","False",,,,"2187264","2187264",,"System.Diagnostics.ProcessModule (crashpad_handler)","0","","True","crashpad_handle","00:00:00.2270662","00:00:00.2647360","00:00:00.0376698",,
"crashpad_handle","3027","0","35010297856","1863680","0","0","/Applications/Google Drive.app/Contents/MacOS/crashpad_handler","",,,"0.195518",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5656","0",,"False","15/06/2023 8:59:26 PM",,"3028",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"3027",,"System.Diagnostics.ProcessThreadCollection","0","35010297856","650559488","False",,,,"1863680","1863680",,"System.Diagnostics.ProcessModule (crashpad_handler)","0","","True","crashpad_handle","00:00:00.1587069","00:00:00.1955180","00:00:00.0368111",,
"crashpad_handle","11354","0","35000860672","1863680","0","0","/Applications/Google Drive.app/Contents/MacOS/crashpad_handler","",,,"0.1792927",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7456","0",,"False","16/06/2023 12:59:35 AM",,"11355",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"11354",,"System.Diagnostics.ProcessThreadCollection","0","35000860672","641122304","False",,,,"1863680","1863680",,"System.Diagnostics.ProcessModule (crashpad_handler)","0","","True","crashpad_handle","00:00:00.1477999","00:00:00.1792927","00:00:00.0314928",,
"csnameddatad","1","0","34600697856","1290240","0","0","/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/CarbonCore.framework/Versions/A/XPCServices/csnameddatad.xpc/Contents/MacOS/csnameddatad","",,,"0.0818516",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5824","0",,"False","15/06/2023 8:58:10 PM",,"594",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34600697856","240959488","False",,,,"1290240","1290240",,"System.Diagnostics.ProcessModule (csnameddatad)","0","","True","csnameddatad","00:00:00.0673109","00:00:00.0818516","00:00:00.0145406",,
"ctkahp","1","0","34608717824","2355200","0","0","/System/Library/Frameworks/CryptoTokenKit.framework/ctkahp.bundle/Contents/MacOS/ctkahp","",,,"0.2341103",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1892","0",,"False","15/06/2023 8:58:35 PM",,"2346",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34608717824","248979456","False",,,,"2355200","2355200",,"System.Diagnostics.ProcessModule (ctkahp)","0","","True","ctkahp","00:00:00.1591135","00:00:00.2341103","00:00:00.0749967",,
"ctkd","1","0","34640064512","3616768","0","0","/System/Library/Frameworks/CryptoTokenKit.framework/ctkd","",,,"0.7360455",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4824","0",,"False","15/06/2023 8:58:11 PM",,"642",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34640064512","280326144","False",,,,"3616768","3616768",,"System.Diagnostics.ProcessModule (ctkd)","0","","True","ctkd","00:00:00.3903123","00:00:00.7360455","00:00:00.3457332",,
"dataaccessd","1","0","34696441856","21037056","0","0","/System/Library/PrivateFrameworks/DataAccess.framework/Support/dataaccessd","",,,"55.108903",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6508","0",,"False","15/06/2023 9:12:00 PM",,"5221",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34696441856","336703488","False",,,,"21037056","21037056",,"System.Diagnostics.ProcessModule (dataaccessd)","0","","True","dataaccessd","00:00:19.9670960","00:00:55.1089030","00:00:35.1418069",,
"deleted","1","0","34669219840","20168704","0","0","/System/Library/PrivateFrameworks/CacheDelete.framework/deleted","",,,"901.3665874",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3804","0",,"False","15/06/2023 8:58:14 PM",,"730",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34669219840","309481472","False",,,,"20168704","20168704",,"System.Diagnostics.ProcessModule (deleted)","0","","True","deleted","00:08:28.1144027","00:15:01.3665874","00:06:33.2521846",,
"devicecheckd","1","0","34600198144","2064384","0","0","/System/Library/PrivateFrameworks/DeviceCheckInternal.framework/devicecheckd","",,,"0.117502",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5448","0",,"False","15/06/2023 8:58:13 PM",,"683",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34600198144","240459776","False",,,,"2064384","2064384",,"System.Diagnostics.ProcessModule (devicecheckd)","0","","True","devicecheckd","00:00:00.0744718","00:00:00.1175020","00:00:00.0430302",,
"diagnosticexten","1","0","34640445440","5828608","0","0","/usr/libexec/diagnosticextensionsd","",,,"0.4951391",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7844","0",,"False","15/06/2023 8:58:30 PM",,"2045",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34640445440","280707072","False",,,,"5828608","5828608",,"System.Diagnostics.ProcessModule (diagnosticextensionsd)","0","","True","diagnosticexten","00:00:00.3656693","00:00:00.4951391","00:00:00.1294698",,
"diagnostics_age","1","0","34643087360","10125312","0","0","/System/Library/CoreServices/diagnostics_agent","",,,"28.979582",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1736","0",,"False","15/06/2023 8:58:13 PM",,"681",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34643087360","283348992","False",,,,"10125312","10125312",,"System.Diagnostics.ProcessModule (diagnostics_agent)","0","","True","diagnostics_age","00:00:15.2320230","00:00:28.9795820","00:00:13.7475590",,
"distnoted","1","0","34505768960","4259840","0","0","/usr/sbin/distnoted","",,,"128.0357125",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1484","0",,"False","15/06/2023 8:58:09 PM",,"576",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34505768960","146030592","False",,,,"4259840","4259840",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","distnoted","00:00:37.9885807","00:02:08.0357125","00:01:30.0471318",,
"dmd","1","0","34646286336","6705152","0","0","/usr/libexec/dmd","",,,"5.2024948",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5492","0",,"False","15/06/2023 8:58:10 PM",,"629",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34646286336","286547968","False",,,,"6705152","6705152",,"System.Diagnostics.ProcessModule (dmd)","0","","True","dmd","00:00:03.5270930","00:00:05.2024948","00:00:01.6754017",,
"Dock","1","0","35337146368","19206144","0","0","/System/Library/CoreServices/Dock.app/Contents/MacOS/Dock","",,,"56.3161922",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1156","0",,"False","15/06/2023 8:58:14 PM",,"726",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","35337146368","977408000","False",,,,"19206144","19206144",,"System.Diagnostics.ProcessModule (Dock)","0","","True","Dock","00:00:24.4535692","00:00:56.3161922","00:00:31.8626230",,
"DockHelper","8742","0","34858004480","12009472","0","0","/System/Library/CoreServices/Dock.app/Contents/XPCServices/DockHelper.xpc/Contents/MacOS/DockHelper","",,,"6.0389341",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5384","0",,"False","15/06/2023 9:39:00 PM",,"8742",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"8742",,"System.Diagnostics.ProcessThreadCollection","0","34858004480","498266112","False",,,,"12009472","12009472",,"System.Diagnostics.ProcessModule (DockHelper)","0","","True","DockHelper","00:00:02.2727527","00:00:06.0389341","00:00:03.7661814",,
"DocumentPopover","14060","0","35532464128","32751616","0","0","/System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/DocumentPopoverViewService.xpc/Contents/MacOS/DocumentPopoverViewService","",,,"64.3656446",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3808","0",,"False","17/06/2023 1:35:14 AM",,"14060",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"14060",,"System.Diagnostics.ProcessThreadCollection","0","35532464128","1172725760","False",,,,"32751616","32751616",,"System.Diagnostics.ProcessModule (DocumentPopoverViewService)","0","","True","DocumentPopover","00:00:29.4765650","00:01:04.3656446","00:00:34.8890796",,
"donotdisturbd","1","0","34647851008","15716352","0","0","/System/Library/PrivateFrameworks/DoNotDisturbServer.framework/Support/donotdisturbd","",,,"8.8798021",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6432","0",,"False","15/06/2023 8:58:10 PM",,"609",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34647851008","288112640","False",,,,"15716352","15716352",,"System.Diagnostics.ProcessModule (donotdisturbd)","0","","True","donotdisturbd","00:00:03.6242597","00:00:08.8798021","00:00:05.2555424",,
"Electron","1","0","1239429713920","132407296","0","0","/Applications/Visual Studio Code.app/Contents/MacOS/Electron","",,,"239.1067382",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3648","0",,"False","18/06/2023 12:42:46 PM",,"42698",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","1239429713920","-1815834624","False",,,,"132407296","132407296",,"System.Diagnostics.ProcessModule (Electron)","0","","True","Electron","00:01:03.2451329","00:03:59.1067382","00:02:55.8616052",,
"EmojiFunctionRo","644","0","34691780608","10076160","0","0","/System/Library/Input Methods/EmojiFunctionRowIM.app/Contents/PlugIns/EmojiFunctionRowIM_Extension.appex/Contents/MacOS/EmojiFunctionRowIM_Extension","",,,"8.0076997",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4016","0",,"False","15/06/2023 8:58:11 PM",,"644",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"644",,"System.Diagnostics.ProcessThreadCollection","0","34691780608","332042240","False",,,,"10076160","10076160",,"System.Diagnostics.ProcessModule (EmojiFunctionRowIM_Extension)","0","","True","EmojiFunctionRo","00:00:03.5810132","00:00:08.0076997","00:00:04.4266864",,
"EscrowSecurityA","1","0","34639425536","9187328","0","0","/System/Library/CoreServices/EscrowSecurityAlert.app/Contents/MacOS/EscrowSecurityAlert","",,,"0.5115024",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6160","0",,"False","16/06/2023 1:08:44 AM",,"12473",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34639425536","279687168","False",,,,"9187328","9187328",,"System.Diagnostics.ProcessModule (EscrowSecurityAlert)","0","","True","EscrowSecurityA","00:00:00.3811461","00:00:00.5115024","00:00:00.1303562",,
"extensionkitser","672","0","34619228160","4108288","0","0","/System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice","",,,"1.776699",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7604","0",,"False","15/06/2023 8:58:12 PM",,"672",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"672",,"System.Diagnostics.ProcessThreadCollection","0","34619228160","259489792","False",,,,"4108288","4108288",,"System.Diagnostics.ProcessModule (extensionkitservice)","0","","True","extensionkitser","00:00:00.7568108","00:00:01.7766990","00:00:01.0198881",,
"familycircled","1","0","34654629888","9977856","0","0","/System/Library/PrivateFrameworks/FamilyCircle.framework/Versions/A/Resources/familycircled","",,,"5.3061501",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4216","0",,"False","15/06/2023 8:58:11 PM",,"649",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34654629888","294891520","False",,,,"9977856","9977856",,"System.Diagnostics.ProcessModule (familycircled)","0","","True","familycircled","00:00:02.9901430","00:00:05.3061501","00:00:02.3160071",,
"fileproviderd","1","0","34668126208","15106048","0","0","/System/Library/Frameworks/FileProvider.framework/Support/fileproviderd","",,,"238.8697462",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7420","0",,"False","15/06/2023 8:58:10 PM",,"632",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34668126208","308387840","False",,,,"15106048","15106048",,"System.Diagnostics.ProcessModule (fileproviderd)","0","","True","fileproviderd","00:01:17.0223510","00:03:58.8697462","00:02:41.8473951",,
"financed","1","0","34646654976","8286208","0","0","/System/Library/PrivateFrameworks/FinanceKit.framework/financed","",,,"3.5587919",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","976","0",,"False","15/06/2023 8:58:16 PM",,"751",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34646654976","286916608","False",,,,"8286208","8286208",,"System.Diagnostics.ProcessModule (financed)","0","","True","financed","00:00:01.6252231","00:00:03.5587919","00:00:01.9335688",,
"Finder","1","0","35619217408","72822784","0","0","/System/Library/CoreServices/Finder.app/Contents/MacOS/Finder","",,,"500.0664522",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2556","0",,"False","15/06/2023 8:58:14 PM",,"729",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","35619217408","1259479040","False",,,,"72822784","72822784",,"System.Diagnostics.ProcessModule (Finder)","0","","True","Finder","00:03:26.0284089","00:08:20.0664522","00:04:54.0380432",,
